"","V1","V2","V3","V4","V5"
"1",1.61002112937003,1.56103505611743,-0.938040456197141,0.783387409633012,0.666129535816984
"2",-1.67293272250986,0.237381094416861,0.0393027095606374,-2.23262556945991,-0.959124859530794
"3",0.492096239223874,-0.219416213294724,-0.223879234589089,-1.38362195824123,-0.412729604898213
"4",1.17430260980983,0.342600502104396,-0.534759292273892,0.321140368772259,0.44861302006355
"5",0.354008589327728,1.36725323265746,-0.454609511809794,-1.27046157478454,0.507360737551557
"6",0.676705161469115,0.195099502839796,0.260129083319983,0.0933365594290196,-1.67291890823671
"7",1.04341911516224,0.0655061872952859,0.673109112858503,2.11992267242433,0.479249422436856
"8",-1.15363030016861,-0.183328962900404,-0.993817632683092,-0.099361788282496,0.355612802368422
"9",-0.00499771356646873,-0.38201028680426,-0.608557696947887,0.515637904407853,-3.16480104965221
"10",1.64828331291181,0.181903552042319,0.433602460574366,-0.00430643670900847,-0.709682275800342
"11",0.257909070739072,0.275356245618324,0.56655718650905,-0.872278624367564,1.05222315173953
"12",-0.0330423226486872,-0.313315152625758,0.403972753371269,0.70169561246884,-1.66620759968444
"13",-0.827554952562704,0.0549144414365544,-1.21296392505021,-1.10982617697609,-0.975813725822045
"14",-1.41492493595668,0.704946671027124,-0.182125533204702,-0.268485918854781,-0.462607012031077
"15",-0.64814877187642,0.853191726101397,0.0569807063688561,-0.35048296984201,1.35371385581831
"16",2.45460556625927,0.249582545252883,-1.66743364254059,0.067750749752734,-1.15750215243885
"17",-2.49854792252098,0.527794121922997,-0.639917234585551,-1.19919264578904,0.879724068381407
"18",-1.58937551269136,1.28155050738386,0.376765328905723,0.634869211520403,-1.47652776873016
"19",1.32685767361839,1.18157071367898,0.253951548220573,0.315094276133973,-0.431837577804392
"20",-0.994711021702682,-1.88305372058217,-0.349787435889865,-0.353882017638986,-1.64426825233824
"21",1.84527743559572,0.503767271534717,-1.19257180066569,-0.602116090051987,-0.231340155008606
"22",-1.27892310750115,0.942368490088853,0.0229312351403408,-0.194566799197827,-0.572812436263945
"23",1.02890337433015,-0.024318077445386,-0.664605726778214,0.471275811922313,0.614599397989176
"24",0.500583403684375,-0.445731401044458,-1.09262959532519,-1.82207207097447,0.563776200113647
"25",0.183643836920596,-1.30956327435943,-1.29116560711164,-0.550958632696356,0.305909159577852
"26",0.522596168694468,-0.769731623963093,-1.35293563709048,1.74578050821242,0.642212054480076
"27",-0.595057991408224,0.957519445582367,2.68959513257924,-0.369994024348985,1.57681286164874
"28",0.568051256088739,-0.500185495519119,-0.84320672544257,-0.155848779476948,0.0403398707892478
"29",-0.0937350987572225,-0.141558884775358,-1.63790974273453,0.00072236142566264,0.306669099410051
"30",0.266975341528524,0.886000467391017,0.775442997789256,1.9621120465676,0.411047726137363
